time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
61,1000,1000,1000,1000,1000,1000,1000,1000,1000
119,1000.6116570711074,1000.7271066266686,1000.0399499112236,1000.8472000663639,1000.9785896194148,1000.522426554687,1000.6539700653573,1000.1371613627525,1000.3374338721702
161,1001.4823259696575,1000.9819012622836,1000.9422989457258,1001.5110928992837,1001.2955828494873,1000.993699727256,1000.9549008391353,1000.2099123033179,1000.4120602691057
207,1001.9940517474141,1001.4429321819655,1001.8684538495199,1002.1462036510027,1001.5850455788112,1001.3041313991973,1001.2611365188257,1000.9224587070179,1000.8999534127161
270,1002.3938477966168,1001.5183198552577,1002.3663469014726,1002.2640314700797,1002.1080945385205,1002.039990753255,1001.5558402840313,1001.6883495276529,1001.8325325408247
317,1002.7649054578296,1002.0602548895711,1002.6078135675702,1002.9394905931209,1002.6157922211194,1002.8639063989507,1002.3597155303119,1002.5409929981491,1002.5105345663054
365,1003.6970133357522,1002.3747585716909,1003.065314987986,1003.0533713005007,1003.0979500733791,1003.0422479128562,1002.9836245723317,1002.6620502371784,1002.5593667735476
411,1004.4736014539901,1002.6828728410144,1003.6845047174701,1003.8993148685695,1003.1665819899871,1003.7405770393967,1003.5112220649012,1002.8202988258653,1002.8332813844266
458,1004.7196026808975,1003.3113365872769,1004.0097170652539,1004.5857716392117,1004.0937019678702,1004.4283943271814,1004.2688625997401,1003.6545209902805,1003.5976340797823
506,1005.1964931642487,1003.3799815296343,1004.4663285884217,1004.6163600807898,1004.4859483752516,1005.0286257892211,1004.3289802674826,1004.1766349854626,1003.9753050133336
553,1005.3304648999152,1004.3285644946841,1004.58399407565,1004.9175173744399,1005.1464502843895,1005.0710651804587,1004.8552349100652,1004.699557108311,1004.3652916178768
601,1005.4796679683292,1004.8267546187255,1005.5556289537805,1005.6177635969345,1005.3842754556434,1005.206340850617,1005.286378395058,1005.3522470467617,1004.8643853871148
649,1006.4454358706813,1005.6186302784055,1006.4168371902338,1006.3374383965931,1005.8295897490191,1005.3219179433205,1005.7820034247718,1005.9129970931343,1004.9035133380056
697,1006.6770164560684,1006.3174254697723,1006.4354260363325,1007.3164141487804,1006.0983343937379,1006.282042595207,1005.8923801230342,1006.6731176657565,1005.5524052530848
745,1007.3536584411859,1006.9220196434035,1006.625230565139,1007.4759659213015,1006.2306648744413,1006.9912992758698,1006.0102951098899,1007.6032999468429,1006.354756693259
792,1008.2320891163242,1006.9625277537331,1007.351225311088,1007.8736835411376,1006.3548300362802,1007.7580771680088,1006.5442049187048,1008.1156110521108,1006.8761653456855
839,1008.9165642576672,1007.3061950016444,1007.415069806101,1008.1919671257873,1006.5236228211909,1008.2044859912953,1007.0894568620763,1008.8977709945004,1007.0639683988022
887,1009.2411718747195,1008.0940853906342,1008.2043795458924,1008.472983512392,1006.8725802463639,1008.6810799805804,1008.0159782106385,1009.0647272292566,1007.6218446283572
935,1009.821269323611,1008.5274933820821,1008.3703309572634,1008.6609417760955,1007.271509835822,1009.6149655023039,1008.4645302934753,1009.9521454405141,1008.1963754495122
983,1009.9053109259387,1009.3008501499028,1008.6398983454061,1009.3829354927228,1008.2349116457644,1010.5200347179413,1009.1549756322441,1010.7135922201832,1008.4858511857173
1031,1010.5173293718692,1009.7998210517567,1008.9349389584057,1009.5488319000217,1008.9033400132735,1011.479142728984,1009.4958469364649,1010.8096617239207,1009.4531506021068
1079,1011.2348212509769,1009.949472354518,1009.3770964670542,1010.4843343680624,1009.0421471278427,1011.563868669383,1009.9399156336264,1011.7153342430335,1009.6224998993142
1126,1012.0152387116315,1009.9774640797347,1010.1379490828978,1010.6481959940597,1009.8464769292657,1011.9388829724118,1010.2734752160949,1011.8058655820973,1010.0288238934608
1174,1012.6093256417865,1010.6961837153149,1010.2272296566673,1011.0340237460089,1010.5933483858579,1012.0398198438538,1010.3287104348682,1012.7678220454459,1010.0402390705774
1220,1013.0133264066093,1010.8108819528513,1010.862058825358,1011.3135396616465,1010.7565078940027,1012.376478697875,1010.9105636263638,1013.4923297701982,1010.9512976468749
1264,1013.9520512064423,1011.3706905370059,1011.3074957735321,1011.3940189673937,1010.9360587151035,1013.205230338286,1011.7535799203305,1013.8758144344105,1011.5687691476504
1312,1014.3071482224709,1012.083999455526,1011.5439716475676,1011.8172691182231,1011.6430227715026,1014.0490735417981,1012.3232779612584,1014.5059680546254,1012.1630462500057
1358,1015.0195174640154,1012.1142352768475,1011.6094594562123,1012.127094264034,1012.4623271088757,1014.6510371795887,1013.0015926127811,1014.7242937309669,1012.8399782056283
1412,1015.844802207141,1012.6867038168788,1012.5109228096242,1012.1399806027056,1012.6316373189325,1015.1394253989549,1013.948442300547,1014.8767985384095,1013.4449326431837
1460,1016.4683141575174,1013.5486854522761,1012.7665862014813,1012.6581202049115,1013.2162776092191,1015.5944871115698,1014.7618551831149,1014.9267357657096,1014.1282426095365
1508,1016.7617170088943,1014.510450033824,1013.4295337722082,1013.5341947518771,1013.387689900471,1016.3922578456683,1014.9593772418343,1015.1703005794207,1014.1377379630154
1556,1016.8513230629715,1015.3016669343655,1013.6539076477129,1014.4895250865344,1013.5626529049661,1016.5462424206619,1015.1745308952345,1015.4038401044013,1014.7837770553941
1604,1017.4960777922715,1015.3573028513953,1013.7046112824964,1014.8167385517853,1014.2950613643526,1017.2186830652016,1015.3162346305942,1015.7080912914473,1014.9412082134877
1652,1017.8461831816559,1016.3391691825638,1013.9792989239628,1015.2956357382689,1014.8787747195269,1017.8304994121559,1015.7226279082704,1016.1641227813774,1015.8694028263209
1700,1018.2926553703513,1017.1448782554684,1014.1762707706754,1015.7179569715321,1015.7741756485026,1018.0951686115552,1015.9363158496195,1016.8603049108378,1016.4722288742292
1747,1018.6357548693056,1018.0650789582056,1014.8349040696323,1016.1297341673118,1016.6449030852797,1018.271131338324,1016.4327869632398,1017.0432265996295,1016.9826145757233
1794,1019.1652502065599,1018.2354683119609,1015.4741031188624,1016.1678262105354,1017.6051510764142,1018.6932342073669,1017.3010091769524,1017.049156655532,1017.5213681313819
1842,1019.6749442375386,1019.0115511684477,1016.0809909667814,1016.4136100682448,1017.7959932553547,1019.3639372719899,1017.9657530915307,1017.2706826141906,1018.1378561677415
