time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
61,1000,1000,1000,1000,1000,1000,1000,1000,1000
117,999.0388345679153,1000.034588001814,1000.4831032671334,1000.7046291945128,999.6026352463164,1000.2929290059776,999.3626427441375,1000.5499887511236,999.4644137989897
171,998.42084438305,1000.3135261377251,1001.0992910317811,999.9483422708472,999.1711192665238,999.4812742010064,1000.0852134728796,999.6883666755558,998.7148674835444
218,997.8908932803212,1000.387273073223,1000.1845220518804,999.3017365733109,999.0508866333201,999.7559751954349,999.4044239897768,1000.2036214187216,998.2779868681081
263,998.2452302792775,1000.4093685565547,1000.1547881424607,998.6431571124535,998.3403766241971,999.6600735228176,998.7272434598825,1000.2811068972023,998.3892946842896
308,997.6657106154282,1000.1784775606321,999.887896095645,999.2610161663239,998.2976339903923,999.6013085591713,997.8707469148409,1001.1722495405055,997.6186313007112
354,997.9078726086315,1001.0203033461512,1000.4100622185106,999.2528483763241,999.1322052048188,1000.2064799294502,998.4661575442581,1000.4176672797662,997.8436271606026
399,997.3981033780371,1000.9163759615778,999.9390107779881,999.4379369204808,1000.0779563854322,1000.2660032501836,998.7212517333738,1001.0099186459083,997.9080370160286
445,998.36760530085,1000.1936897099064,999.0965811320024,998.5228447109055,999.163930995654,1001.0584171265358,998.6319902837828,1001.7528412755408,998.4062217484864
490,998.9794091531575,1000.1583545301862,999.3959690401808,998.4045227296481,998.5106874979015,1001.7809229655592,999.1985884107181,1002.0283882481978,999.3878448928912
536,998.8704479279355,999.3143639574324,999.6066024169614,998.8960672481082,998.5504144213795,1002.4350539683937,999.906287200292,1002.7812606547185,1000.3152554987039
582,999.5180491915033,998.4303050019405,999.0489362222609,998.5106242742829,997.9570738841093,1003.0278720611702,999.7828179905233,1003.4088414725495,1000.298719253294
627,999.9817092204181,999.2365143524124,998.8903486629769,999.1782568013211,998.6073812210552,1002.0387486669106,999.3040423161458,1003.3442465144079,1000.8640539168249
672,1000.8387289466019,998.5126336473933,999.8663704914918,999.965215824794,997.8754039674766,1002.8955115948676,998.8510100255172,1004.2026112364499,1000.5306862614816
717,1000.5833769959373,999.3754394938028,1000.6948583059484,1000.7846512050194,997.667320661865,1002.3288612571887,998.3968650612063,1004.9460426290535,1000.0442328193155
764,1000.5723930069338,999.0312591997595,1000.4078162716461,1000.3886371933155,996.7966589069058,1001.6366195831075,997.4380965187288,1004.0853572745763,999.9431845801017
812,1000.0994453568476,998.5537632755802,1000.8918325236194,1000.0813174272542,996.6311681809731,1001.7669601765082,996.8694484662047,1004.4161115542181,999.7652620942857
857,999.9996200499759,998.2359500234908,1000.1347234113109,1000.1900582177961,996.0525686141963,1002.5648015212837,996.1491369124901,1004.6216378179518,1000.4256907754478
904,1000.1463719069584,997.9352396834595,1000.2059894936723,999.9640449010956,995.1125273533045,1001.7205070901515,996.2804814855335,1005.3185866282265,1000.6798266570008
950,1000.1880477633838,997.1507247589135,1000.7386642605424,1000.4277298396673,995.1205651110969,1002.5245884489503,995.9812328443709,1004.8480576604164,1000.846991147919
