time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
58,1000,1000,1000,1000,1000,1000,1000,1000,1000
109,1000.9118999164472,999.2334856297167,999.0310961289231,999.580505517198,1000.7661719610226,1000.3535834180021,999.1532275803714,999.9394550471529,999.699974114463
160,1000.0425818125076,999.7946141974279,999.4076097581495,1000.1976902449738,1000.3448362784789,1000.1880469496056,998.1718341183617,999.901878308269,1000.172273442118
207,999.1660544103547,999.531170399397,998.5179915781099,1000.4636063658684,999.3691688979194,1001.1023403942098,997.9669939005024,998.9061240287247,1000.1755585183215
271,998.9025007959543,1000.4102187606744,998.94176573712,1000.0810085480947,1000.0787689557368,1000.8857134257685,996.9977301558716,998.3456106443565,1001.0005400679395
316,998.6405230372073,1001.3807707129166,999.2773695171978,999.9864297034779,999.1627500337722,1001.8058148110078,997.2794822534875,998.9623535614368,1000.6132891239014
364,998.4453247094374,1001.1202762006978,998.4711688458369,1000.1401070924585,998.8364379442264,1002.2072257578161,996.579862851554,998.3427843322645,999.9221387733747
412,997.8829066123997,1002.1138983185596,997.7723502672172,1000.7045031890055,998.9330954967986,1001.7053561659621,996.3032730795237,997.9489670254103,999.8916371229657
458,997.5232256197063,1001.5622389510121,998.090425328594,1001.1707231392853,998.3856173060457,1002.3117109078397,995.957079160335,998.7284951441217,999.7860287728323
505,997.4608027475846,1001.9791538864384,998.6780037966341,1002.0332952940407,998.187239604749,1001.4158389634355,996.0049769641341,998.2437454555621,1000.3386299786349
553,997.0329438436412,1002.3457328534633,998.263804152845,1002.2330692067202,997.8708065038315,1001.5726538326555,995.3923938179807,997.5959141936384,1000.8720805700818
601,997.8732283639699,1001.6173814036438,998.4122177489137,1002.5313593870782,998.1339986891585,1001.093970631469,994.6826787720073,997.8668048505668,1001.2021473987251
647,997.1243929018542,1002.1503224146761,998.2106266093047,1002.448074614089,998.1218281142828,1000.3136191453982,993.8146138056394,997.9878368426336,1000.8500342784719
694,997.5530147515816,1002.9232979467404,998.2895591556712,1002.7226290042445,997.2190299138065,1000.936893450641,994.0235537342411,998.1722713152031,1001.6813751354783
742,998.111110085166,1003.3414530044757,997.7302890904941,1002.6877997940852,996.7640959371946,1001.7433335729299,993.2187132275341,998.2867819537076,1002.1481887121423
790,998.0787353511048,1003.450709000558,997.4515781533962,1002.7046627930487,996.0907795329636,1001.2430517642485,994.1529654692417,997.5072403315659,1001.1932765915622
837,997.5554596334665,1002.5079384335397,997.6229462273566,1003.4357293367766,996.0331155926598,1002.0218469279093,995.07563867938,997.7450272316846,1000.9678994858266
