time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
61,1000,1000,1000,1000,1000,1000,1000,1000,1000
113,999.2217149123722,999.528989936217,1000.3022804633423,999.1760693213201,1000.1718978555023,999.4355285623357,1000.5311089225502,999.099260919412,1000.1548622865703
158,1000.0583310164991,998.950584306994,1000.8426409975225,1000.1367987786446,1001.0466911461232,998.5831214354561,1000.921005099965,999.284954284637,999.6470461738822
205,1000.5117553051288,999.007209695346,1000.9264794133566,1000.9569583712721,1000.3104873726558,999.2055534394368,1001.6450743400114,999.436188515965,999.9268614747706
253,999.7604670630001,998.2080458994188,1000.1986509693186,1000.5536159712661,1001.1905055116005,999.272936714453,1001.2365323292653,1000.0081737563045,1000.3188334900092
300,1000.0533213106347,998.8598353028341,999.3084447047834,1000.9495542388651,1000.3290327533709,999.5447848359187,1001.1981895992755,1000.7135276979449,1001.1462311139911
347,999.4587244756588,998.6827237734739,1000.0229129408872,1000.6714858207544,999.346137334766,999.1979345069198,1001.3898468684544,1001.5390861137118,1000.5852980104976
389,999.143188713809,998.6766289759454,999.5548205639955,999.7334159699703,999.9006414887365,1000.0906921041008,1001.7738654969913,1001.4004080665665,1001.5524322299816
441,999.9355178651311,998.2489997290803,998.9006909768411,999.9287089740517,1000.6084257229038,1000.354180235025,1002.6432761236799,1001.3833821338471,1002.2697450905615
487,1000.6374076949648,998.9172529992964,999.6947190829808,999.3876469907194,1001.1886947990484,999.837335796116,1003.6165137886125,1001.8183392180543,1002.3236854571093
533,1000.0883649525385,999.2507750284811,999.11718049383,998.5564563325696,1001.8718861752334,999.6843001494681,1002.9205334285955,1001.4740414996022,1003.1462241500166
580,999.3474872536009,998.403282721615,998.7113902376993,998.6744775226965,1000.9852602588581,1000.4727821256387,1003.1303923669656,1000.7963736360182,1002.7715325155432
628,1000.0945039193996,999.1186336225229,998.9330761391792,997.9635529263535,1000.9108208599586,999.9103551960472,1003.045268675116,1001.1489485012727,1002.2858331906211
676,999.4632180307942,998.7569513023856,998.1776865632273,997.7508488892255,1000.7562623357289,1000.6548375871461,1002.8596015217867,1001.8468344766059,1001.3512585066597
722,999.2745736211241,999.1601786045476,997.8060937136701,998.5457214578672,1001.2671530350555,999.8287864869503,1002.0567326996818,1001.6410833458586,1000.9108479113293
769,1000.0800064454935,998.1883071262563,998.3890238982927,999.4394158617607,1002.1043181601267,1000.6430108350734,1001.255442268989,1001.6101868285941,1000.5393340402319
816,999.6106888284221,998.6972537984481,999.3373881259328,999.6322286239109,1002.3051629139522,1000.7443117563846,1000.4719852317825,1002.1379251701804,1000.6923450751319
862,1000.577259729476,998.2895717353064,998.6878753245786,999.7224467223947,1001.6326156937346,1000.2385393679799,1001.2202135778988,1002.1038973640652,1000.6592890170654
908,1000.7014065551302,997.5790770877512,998.6165031851137,999.3212889110356,1001.2544381222657,1000.3279470014684,1000.7791282236518,1001.7639290077534,1000.8934590130135
955,1000.9156322939311,997.1407036327483,998.2869973332296,998.6823650860315,1000.6859850497874,1000.3764719905511,1000.1573817444022,1001.2483549583649,1001.4538845422139
1003,1000.0555011093251,997.935364434383,997.7738602202338,997.7133833325614,1000.2202363050314,1000.0901865595306,999.9855981263834,1001.7454366370689,1001.2378617981395
1049,1000.0716577342181,998.7928213291351,997.4147422361101,997.1075419071592,1000.9130539360722,1000.8052810034179,999.7791814273767,1001.8234523840869,1001.5890607481501
1096,1000.1266364518874,998.7585732092343,996.4655401576351,997.7368659213847,1000.3139118054412,1001.3268863282719,1000.5967345999129,1001.5679954271425,1002.2280349886333
1142,1000.9088221212382,998.2311063834395,995.554252373359,997.4362419211204,1000.6631988105012,1000.7035361623259,1001.5706176736302,1001.6477252723645,1001.6651251614655
1188,1000.2707622297252,997.4063839972454,996.1301005621682,998.1158712344952,1001.2638944321434,1000.564319013472,1002.4120762119263,1002.2745339984772,1002.4743003722444
1234,1000.7374655938938,997.4119677732057,995.4399537218898,998.0420879346323,1000.4718587519969,1000.3206092296925,1003.3207375345904,1001.3997385397558,1002.237822387713
1281,1000.6088137625192,997.5189868797918,996.3994869124997,998.0401044240964,999.9680211897718,999.9538650917897,1003.6268280086801,1000.4770618743612,1001.4024683071756
1326,999.940639251858,996.9156225163576,996.4526810029888,997.649763054299,999.4942629752945,999.3314366104098,1003.5405907208042,1001.4595999396076,1000.4860582520115
1373,999.7510039085945,996.8945973406419,996.0414952011619,997.6696515266733,1000.1258417639772,999.9514903955709,1002.8928162301778,1001.3949937340541,1000.7935838284079
1418,1000.3767558130298,996.3728976041248,995.8303896683881,997.5417769447852,999.8918456813124,1000.415239364419,1003.2007254803723,1002.2769559802038,999.8061803022606
1464,1000.9247002324431,996.5376299617327,995.9996005592309,996.5766500919207,1000.101199235679,1000.4282630419557,1003.86710235266,1002.8147482736271,1000.3919351517372
1510,1001.5987981839708,997.2729688896525,996.0998194100483,997.444307091307,1001.0120003118259,1001.1082510178496,1004.0563835474552,1002.4761144706807,1000.3402020554591
1558,1001.8983783920469,996.9354301949161,996.195831788758,997.5024126353102,1000.5010660135921,1001.6578268125991,1003.9637134512317,1002.0168944665575,999.8106906134435
1606,1002.5918681954015,997.4208217866955,996.7559269592381,998.4420429157516,1000.7002961814081,1002.3410224519849,1003.5893705822658,1002.6777842662855,1000.3126342513502
1653,1002.0679377740502,997.0594203655766,996.7930265106432,997.4902310332809,1000.5645228365084,1001.7524486241258,1002.9952772391812,1002.9409627478508,1000.2006500664656
1700,1002.7966697033238,997.7570912889904,996.6948715686711,996.971097237701,1001.3268661452895,1001.7335258517625,1003.4785551968179,1003.1053993585112,999.5887829004791
1747,1003.2123622658399,997.3855057824118,996.9041294048964,996.2245791928895,1002.1926411435877,1001.5708324132241,1004.4282685369398,1003.3587998499887,998.6338765742022
1793,1003.4467751023936,997.9380855068508,997.253022460668,996.1309762345451,1001.7334660979757,1002.1579356574942,1003.5713925181415,1003.4604792757036,999.6142461034306
1840,1003.4948502078765,998.1019402793443,997.60784725654,996.9797203586365,1000.9151016722955,1001.8620645719905,1002.8550500360908,1004.3196344179595,999.3425011194438
1887,1003.2458422161459,998.8953887856285,997.83763017106,996.1269236290963,1001.6721714439313,1002.7531526097329,1003.1148577224328,1004.2090024166675,999.3617668667431
1934,1002.9969948914377,998.4081984480229,998.472365581163,995.1959127929803,1002.6696874453955,1002.6781276975229,1002.9219424294822,1003.7001304414482,999.6091302268292
1981,1002.4821588285151,999.005786485038,998.2287818508811,995.371760113253,1001.8177226763602,1001.7594954507399,1003.3665866244849,1003.5404625180649,999.1379822888272
2027,1002.2977239610101,998.1608092085534,997.8757345290622,994.8326998804058,1001.8340928606978,1002.2738508356265,1003.7833561730706,1003.1057779919195,999.0047489120542
2073,1002.6690322270551,998.2987169206273,997.6822999955313,995.5276639651439,1001.3142647080472,1001.4457210638627,1004.1497102189732,1003.3125743326113,999.6491916657259
2121,1003.5242986485188,998.8620654090491,997.8989827480367,995.9476806819889,1001.11844178323,1001.8346194237093,1005.1121934575433,1003.4994616870241,1000.4827297700991
2168,1003.6001997502406,999.4653382555616,997.2685182007538,996.0368861027205,1001.7364552050033,1001.662486906288,1005.4138810310648,1003.6980420142269,999.7781571005037
2214,1002.7747187037909,1000.3304504819557,996.4693160578415,995.1478838826287,1000.7595882823133,1001.3022083532487,1005.4317032539169,1003.5473591551244,999.6411966290756
2262,1003.7153752687741,1000.97467688278,995.9761335885486,995.7935970657239,1000.0134189622985,1001.444672697328,1005.7816227782603,1004.4602519500336,1000.128735717385
2308,1003.7846523272372,1000.6364897046429,996.7425731878986,994.998652187276,999.0631732559028,1001.0828085472263,1006.6690488941983,1004.7215646516571,1000.2173570264945
2354,1003.3259822914869,1001.3557887903756,996.6426595799342,995.1719976835178,998.1841116588012,1001.7723095761393,1007.0373675085001,1005.0998512639786,1000.3238429594986
2401,1003.5144071420976,1001.6288194302863,996.8511391448075,995.1030389098006,998.5304633635731,1001.9118075718337,1006.0814984748426,1004.8845303723135,999.9089788438107
2448,1004.3431007973805,1001.4371303010017,996.3918402102969,996.027578010179,998.3135443570161,1002.1432873844648,1006.4650180172584,1004.7261525855406,1000.438763614604
2496,1004.5984867316389,1001.6101797567592,997.1045710501545,996.0027730819451,998.5148218950682,1001.3688032030203,1006.4778412245324,1005.3069162122914,1001.0484836001417
2542,1004.324553437778,1000.9858488045734,997.8666178677812,995.4084912641996,997.7473661230531,1000.8900233501356,1006.8782001580531,1004.598942034606,1000.2892277111304
2590,1004.3711157939389,1000.5514653365764,997.749585360524,994.6187143185597,997.0425080200159,1001.8779412375441,1007.3085662141912,1004.9281985926123,1000.1441863374098
2636,1004.7629994545549,1001.1309078293823,998.7127825749758,995.5004212213162,996.1619741650121,1002.7782052193681,1006.9314540915119,1005.4122475221042,999.8684270291419
2683,1004.068462498359,1000.4787666047573,999.5674958824069,995.6336444328074,996.8773952970582,1002.6325525121567,1007.2169115647296,1004.5815062778239,999.560576710395
2729,1004.4003739306281,999.5051560942755,1000.4267055555707,996.0359183623851,996.0383707606087,1001.8010475933443,1006.8925056444664,1004.0051742673465,999.3271175655141
2777,1003.4240544810929,999.5385978547948,1000.1525240843109,995.1628064072879,995.6956367339405,1001.5703861204669,1007.1673706314103,1003.3638687914358,1000.2003489834542
2824,1003.0873087962364,998.7962188210558,1000.5816537930398,994.7841106762869,995.998992083573,1000.941742601894,1006.3217115918183,1003.0578193465052,1001.0449616204296
2870,1002.953292678732,999.3977680954337,1001.089776220822,994.7353144277132,995.2578504050292,1000.5597469823716,1006.2379567388391,1003.5582731322578,1000.5249192085549
2916,1002.9845165638905,998.5411952685786,1001.8292074467752,993.7419509344824,995.9635268800779,1000.5383021626574,1005.4801293785275,1002.8249611712407,999.6564290524382
2962,1002.2905189866109,998.8874127456156,1001.7082641286408,992.9045681556694,996.5879381136374,1001.5296852982079,1005.4980947528124,1002.1813942716661,999.1731318305818
3010,1001.5188715782917,997.891126106657,1001.4034759001022,993.3848584830115,996.1964389916666,1002.1917145262926,1005.2664287518028,1001.6231062014998,999.1633995789924
3058,1000.9426841285028,997.0748303416152,1000.9528349910345,993.049272794823,996.445250475026,1001.7193136615875,1005.5804450083198,1000.9105985550204,998.2496975140573
3106,1001.6606728986909,997.8403962714689,1000.3629610846011,993.2986263657054,996.3875196643042,1002.0090662473576,1005.1854940874493,1001.6831410490621,998.3444460652312
3153,1001.7314438648632,997.6922217860064,1001.1755109315045,993.2085387306832,996.6330034391863,1002.1234001737084,1005.0801681922406,1001.1172153841962,998.3024001935511
3201,1001.7284294337663,996.7193427288095,1001.6604724998756,993.1258743959523,996.2419665456129,1002.5510896095132,1005.4091197523867,1001.4435981811666,997.876773427881
3247,1000.8625431206762,997.3232137400875,1000.9881930163699,992.8213598824941,996.3341873260259,1003.0557975012547,1005.9721074515114,1000.9948748653471,997.8178435975555
