time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
62,1000,1000,1000,1000,1000,1000,1000,1000,1000
120,1000.5241299681163,1000.3362807088384,1000.2230031374361,999.6619208709653,999.0059279757634,999.1787105742699,999.8095282237848,999.9091317105023,999.4386036969299
165,1000.9331523659088,1000.9496575737056,1000.2370055791206,1000.4174897466003,998.2337521676784,999.1079923853898,999.3467403860983,1000.1894249908946,999.8890876389275
212,1001.6970372104463,1000.4553983479436,1000.4765894200617,1000.3324689785161,998.8255550059035,999.6268670160367,998.7454067976233,999.4036289477565,1000.286267423355
259,1002.33799303234,1000.6393829180558,999.7544108664324,999.7315978886365,999.4872646341355,998.9600462593364,999.1757071950998,999.0864644779449,1000.3175824003844
304,1001.3448793336494,1001.0570420671432,1000.5466651000323,1000.5745523025095,999.0210094775767,998.8816377160189,999.1078183405596,998.635900309833,1000.2984915404119
349,1001.9224353458163,1000.1326138577958,1001.3034736892799,999.6806796399488,998.2474808001642,999.1303017314327,998.4459508226641,998.3765909669622,1000.6577236011558
394,1002.3171151602268,1000.469918878295,1002.0425321894238,999.5718134571614,998.7573619461285,998.7985167505304,999.3860177298785,998.8903924411509,999.7383513653017
441,1001.9868889008546,1001.3899759907813,1001.9903212982016,1000.3513227150696,999.4912072234266,999.4759492216333,1000.0135454756183,999.3306985465326,1000.0084666770161
486,1002.366434246629,1001.0632697281986,1001.4522758787783,1001.000860221169,1000.4123441120619,999.5486137635497,999.6640394613466,999.1924708784802,1000.8827205774297
532,1002.6910210893352,1000.7686072764131,1001.3195906097607,1001.6379958134476,1001.3165589285646,999.2415236577159,998.67201221472,999.1312166493807,1001.0707966685654
577,1002.1144891557794,1000.9914887577088,1002.2940098508025,1001.1437578262673,1001.8277336683159,999.3088486148728,997.9632558319881,1000.1042537576146,1001.240157781141
623,1002.48094870076,1000.6049138055002,1002.9241761474,1000.8831189753603,1002.7924898106227,1000.2815511716608,998.0139088283878,999.9551084737411,1000.8117703559045
670,1001.9973546078485,1000.3565069022563,1002.8104669456509,1001.316515929556,1003.6816236051226,999.8212592881631,998.838833880199,1000.259276589205,1000.2723796909615
717,1002.2142209716669,1001.1663699265875,1002.2582490860957,1001.6708870309335,1004.1516964557719,1000.1450122795716,998.9397422162913,999.9726298884086,1000.2306076889334
764,1002.9723504957939,1000.7449018377404,1001.6016483424436,1001.3678725581021,1003.7163367010969,999.9036244652614,999.5544696247905,1000.0575881580826,1001.2238144263761
810,1003.4387063242924,1000.7560044691052,1001.580366821969,1001.0764226004353,1003.6269651197149,1000.7788903871212,1000.3528810336644,999.7361210236797,1002.1136912124738
856,1003.138839081942,1000.3546917828104,1001.9029532966007,1001.685103848259,1003.4308776363509,1000.7301052473538,1000.0948360882007,999.368941300148,1001.3385758232345
902,1003.5385724667896,999.5442392621237,1001.6828954466355,1001.8889501550447,1002.7874466665505,1001.297618060372,999.1131911965313,999.5971415631565,1002.0021148876087
948,1002.5956466292951,999.5238349370965,1002.1958811618979,1001.9324629276654,1003.7176307940268,1000.9530972252949,998.8019339974569,999.8842482678442,1001.3566119123782
994,1003.5697453114536,999.552940748203,1001.483542707305,1001.7620639785167,1003.4492923556261,1001.6737207084594,999.4364995687198,999.7302251619051,1001.8386706030769
1041,1004.0798708165383,999.8270733556657,1001.7330405150673,1002.0728839817168,1003.9487153744126,1001.6650590649521,998.5777502397648,999.8117204537843,1001.9439087452512
1086,1004.5618179118659,1000.454078902718,1001.9449346843008,1002.1363315714021,1003.4781520392895,1000.6927787422729,998.2403705340387,998.9459635040589,1002.1120016351554
1131,1005.5536658774332,1000.5766383900182,1002.9250939010443,1002.9484057234886,1003.6559334501657,999.9252039952154,999.1657438816752,999.9065190508728,1002.7445103813404
1177,1004.7068439259203,1000.7459213053434,1003.8216153611568,1002.0731820423945,1003.739293394449,1000.4323973862535,999.7131687020658,999.0067750697648,1002.9938958111064
1223,1004.2624264381118,1000.4278623610395,1003.047909294081,1001.6870623350856,1004.4307713116604,999.7354904523819,1000.0274769047079,999.2332745160163,1003.08488682078
1270,1004.8477081923988,1001.0586295266743,1004.0023956726727,1001.7096995450146,1003.9266087133004,999.705708466662,999.8464263650764,999.067898770594,1003.3010132949435
1317,1004.6579838242693,1000.3408719153316,1003.9190155861531,1000.9716639325475,1004.2770780685012,1000.262552545854,1000.8373019136903,999.8312625109655,1003.1128033967511
1364,1004.3686209308179,1000.1069636554237,1003.6710975792546,1000.7551914871991,1004.7524953051529,1000.418983702225,1000.4685371301226,999.6941172579004,1003.350056065961
1410,1004.2846441958457,1000.4389289334664,1004.2200368488511,1000.1673022566496,1004.6867442346966,1000.6087269721444,1001.2249406705619,999.8023198977521,1004.1760630236013
1457,1004.1769912759836,999.8754222636982,1003.9815990299528,999.6585524803435,1004.0482675559025,999.9740622628744,1001.073071393624,999.8480297299382,1004.2871823173326
1503,1003.4492412651891,999.0055780225625,1003.450972222192,999.8301444472106,1003.3748197855745,1000.5146645711887,1001.4770345863544,999.4557029313248,1004.3205128666494
1550,1002.8956633142532,999.0695374055164,1003.022649031488,999.5641575394652,1002.7394512440806,1000.1617298953117,1001.5371503481736,998.4915781420711,1003.8188011348341
1597,1003.1930094456571,999.3960478153388,1003.4717909429435,999.1136420753791,1002.9900263458853,1001.1591363201513,1002.3558295336335,997.8399372142326,1004.1169222919727
1643,1002.5942974515535,1000.3185756117365,1004.2467681862049,999.5286705357771,1003.1706791772249,1001.4356134169093,1002.1943964346746,998.1628624879598,1004.4437699820943
1689,1003.3845520433271,1000.5494486964988,1004.5192960086937,1000.276939591431,1002.5827250829983,1002.0810683358528,1001.5400667644666,999.0512079488083,1004.2999175494838
1736,1003.185797660216,1000.8284171080751,1003.6450648546131,999.4933188629711,1003.2992068325879,1002.9639924016462,1002.3683791726618,999.6580831063544,1003.774904528203
1784,1002.5660042859223,1000.999442819475,1003.7154717680883,1000.3420299342403,1002.8044818957727,1002.0694561026253,1003.0373593363743,1000.4760290042581,1004.5059464007181
1832,1002.13318668232,1001.952851557589,1004.172949805855,1001.1224190006727,1002.1450319720996,1002.312961253374,1002.817101569334,1001.3385873635954,1003.8647498920502
1880,1001.4513964711228,1001.9403021160009,1005.0747006881813,1001.4574394621241,1002.0998824834592,1002.8785369233448,1003.6420576736432,1001.5262718950086,1003.1775205040033
1928,1001.9170195570964,1001.1240227552292,1004.6938434391619,1001.3372643760254,1001.3969212976865,1003.2814457940472,1003.0843245137099,1002.103850679666,1002.5604373028939
1975,1001.4749100190691,1002.0910634008228,1004.5058124912466,1001.0602184995663,1001.0690306377475,1004.1836488528909,1003.1307185793652,1002.4947281658236,1001.9567011761729
2020,1000.9373390985008,1002.0610102156921,1004.5109598162535,1001.3969524716666,1001.5236190695712,1003.742347183977,1002.2794260820465,1001.9776665761948,1002.3579495209449
2067,1001.7727471521538,1002.9754491573351,1003.9948284785814,1000.8386709004722,1001.9193808966834,1003.7584120841514,1002.042484225793,1000.9853288066297,1001.9781790431596
2113,1002.057690799896,1003.1480178533648,1004.3543624618026,1000.5193275744375,1001.0919194046971,1002.8026898611615,1001.8707809408705,1001.5774517101025,1001.208005630245
2160,1003.0255460164777,1003.9247453506578,1003.6755308708315,1000.5970780093123,1001.1619016980543,1002.6382912140592,1001.2902672961313,1001.2608435440445,1000.7628978291335
2207,1002.3178198873089,1003.3192517249067,1003.6071286060564,1000.5683682996029,1001.700853373631,1003.6230220737395,1000.7585938890855,1001.241928432331,1001.079966410724
2255,1002.3220017676392,1002.4984306629037,1004.4590177197327,999.7267860433442,1002.5947090719543,1003.1154144650122,1001.174049388437,1000.7850081535885,1000.3311931484646
2302,1002.1422662903796,1001.8685791825094,1003.7800160672457,1000.3867614784065,1003.2713191152044,1003.7506200706721,1000.5544617255298,1000.9209243504425,1000.5436145947496
2350,1001.6030281787434,1002.2685582470931,1004.5172923889315,999.7173625331825,1003.1486339549292,1003.787926799657,1000.8659937776963,1001.6212499906873,1001.4092809815105
2398,1002.5268297803428,1002.3553238788459,1005.486868415829,999.7277323002925,1002.9082071678869,1003.073569304219,1001.4631326413005,1000.8121160918951,1000.8725739356822
2444,1003.2661869941923,1002.1641193524698,1005.1053616496312,1000.2356099582787,1002.0995525888134,1002.3003288349837,1001.9439335426132,1001.3468458911025,1001.2696256479393
2492,1003.4969164296012,1001.4940360398107,1005.4094953255949,1000.5930000521497,1003.0258898301595,1001.7462993963123,1001.5397107489023,1000.5091967521324,1000.830932459021
2540,1003.4877502653782,1001.8975041066641,1005.1298870886185,1000.546327830913,1002.9702080846819,1002.4110545617918,1000.7891486898022,999.6949791662419,1000.3898740602643
2588,1003.1379882397792,1001.7012932659284,1004.6503679815507,1001.3970164991591,1002.0284641522206,1001.4781921872988,1000.7593469599041,999.0813328616076,1000.0337278942046
2633,1003.844731919951,1002.604184587073,1005.404663909819,1000.6505582960752,1001.2281394458895,1002.2674587834001,1000.7351096996316,999.3193899605337,999.0622559279732
2680,1003.4451597792316,1003.2781271423617,1004.5063578282399,1000.7802995166156,1001.4864124055794,1002.8414038389208,1001.2072275276292,1000.1056924078316,998.9019964091648
2726,1004.2629764603156,1004.1821783083577,1004.6095753856717,1000.7487420663512,1002.4646345393119,1001.950276010569,1000.5266314332872,1000.2422195306322,998.6739612599929
2772,1005.242068618895,1005.1463898961715,1003.9039731853807,1000.983362570043,1001.7370519495933,1001.8267989087477,1001.0343821515979,1001.1900351550895,998.358371179117
2818,1004.454584861727,1004.7941428349856,1004.2001964551481,1000.6493054953708,1000.7849905460134,1001.0532143446692,1000.0386807715441,1000.8889715468521,997.861239180599
2863,1003.7080631861114,1004.7621064709427,1004.227803921474,1000.0919917819243,999.8127465149618,1000.8221178813973,999.9330747911249,1000.4349014488552,997.4038709200687
2911,1003.0649346692354,1004.7591196876177,1004.1591218021763,999.7460009484469,1000.1678270235502,1000.1232703995112,998.9464057367085,1000.1802265136854,996.9357962682972
2958,1003.6624253351597,1004.7818275092759,1003.5698014390788,999.2456940080608,1000.7228299978115,999.1892145225578,998.549578328431,999.3393081895351,996.9185161217424
3006,1004.4669592976104,1004.1263760726765,1003.881778933917,998.6163558562121,1001.4576468659161,999.4898957490435,999.316123262593,1000.2819842273685,996.8710315465723
3052,1005.0219546067824,1003.8836132567399,1004.7182946981126,998.0250152700626,1002.029537379055,1000.3550689125931,998.4680152979311,999.5038943830441,997.7003060772992
3097,1005.4811119067615,1004.3026034361238,1004.5060077510174,997.6952110103841,1002.4886412497087,999.6032135000568,998.525690963708,999.2903670023968,997.5206945211072
3143,1004.8694237699855,1004.10941240571,1004.3811439593541,998.2873130431442,1003.0276824123666,1000.1261732967155,999.3896999524287,998.6164462675246,998.5061282603407
3189,1005.3681176477878,1004.6167675846981,1003.6644756653018,998.0226386880868,1003.8930479157904,999.611739593758,998.8350990325324,998.6242186327291,998.0640212321011
3235,1006.1259411577795,1004.8956182910387,1002.9934603890415,997.6467829761148,1003.3466963446522,998.8483118634507,998.6986272813378,998.51352134434,998.2000203567519
3281,1006.4183059664186,1004.7539651795414,1002.6180394000514,996.7904476392555,1003.6372765984579,998.1000129021202,997.8733618227151,999.3526774916317,998.9888263056771
3327,1007.2221710612466,1004.5728275938246,1001.9242276838095,997.7120497130833,1002.7821848776252,997.827206051241,997.9155106117854,1000.2631740718283,998.2517515768122
3372,1007.0440384824989,1005.1786815756386,1002.0511549717999,997.8098822330018,1002.9604645699968,997.3513416923719,998.0339570078345,1000.2916872106834,997.7761950985206
3417,1007.6744929338013,1004.7273066085233,1003.034679984075,997.8481954126459,1001.9643296284162,997.8958340150243,998.4491360472044,999.696571423258,997.8198746095902
3462,1008.0210521060327,1005.6498576072413,1002.1929530221047,998.0332940672848,1002.2718168370437,998.3947011972598,998.969577087943,1000.1212565492477,997.9921737263737
3508,1008.8732825367312,1006.4149306477524,1001.6218495027224,998.0814402535113,1002.1486026000116,998.2671007053302,999.3035007080326,999.8048474862277,998.7438685888842
3555,1008.8007127225965,1007.2828103486754,1002.0052706261521,998.3059868216681,1002.9730516241003,998.0356128906446,998.8639005024208,1000.4456406718956,998.5323233394305
3601,1009.3259388196246,1007.2184785603278,1002.7651627233898,999.2334949943219,1003.5809594272168,998.0547632099282,997.9082801539695,999.809941929421,999.5203285730931
3646,1009.1325408195444,1007.6776407959294,1003.2795145202504,999.2298458229201,1003.6288038992361,998.2040175339924,997.6021042665741,999.1692417055538,1000.323772359978
3691,1008.2537202095339,1008.4325940594274,1003.8164756611146,999.6005209598401,1003.8175168701559,997.4443942555487,997.2975388744519,998.9038998629244,999.3314275566046
3738,1008.1547903303368,1008.238816961485,1003.189186396626,999.091470484537,1004.396500928688,996.8268345812774,998.0240821382174,999.6371549364623,998.5623235003945
3784,1007.6900201773016,1008.8769027227863,1003.7694274348637,998.329258582754,1003.6243639766388,996.3442488848929,998.9534652391145,999.1530956498851,998.801287635417
3829,1007.8419788703357,1008.7515662888659,1004.0956650769022,998.8549933312373,1002.972397248011,997.1241186174964,999.095748089013,998.2067174287695,998.5163678980464
3876,1007.4736270551402,1009.1365543350881,1003.1800137027238,998.7189852147559,1003.3429516142982,997.6589452399395,998.7100400146026,998.6429477162136,999.3313652658005
3923,1006.7049632983982,1008.7471569278337,1002.3759682536999,999.5838657495142,1002.9031522840854,996.8242729177254,999.5469512429935,999.0385364395546,999.8318721364052
3969,1007.1654965954989,1009.0421113159055,1001.7026117670099,998.7850168087082,1002.7400703725049,996.9585538575868,1000.3363165495604,999.0638433205086,999.1979619462144
4016,1008.1252805138685,1009.0548686237643,1001.7029972924862,999.5028408262549,1002.0928301880061,997.1067161022519,1000.2715744169819,999.1243280284825,1000.0781313317418
4062,1008.1914100822577,1008.5716889746823,1002.0540395829502,1000.1049593257629,1001.7106924812782,997.0400362386307,1000.8695633082081,999.4791654445768,999.1985799951428
4110,1007.4819461880436,1009.3002134282344,1001.8508969628666,999.7733168653941,1002.3640369308912,996.9521787122815,1001.2420029996429,999.0096390692022,1000.0536713643824
4157,1007.7533401553591,1009.3409321909897,1001.3102553531024,1000.6164599895169,1002.9592899642777,996.2396693554155,1001.6946775880199,999.1307484441021,999.9370694253103
4204,1007.2177368956047,1009.116797243238,1000.7752175203676,1000.880418631813,1002.8255849901141,995.9871888192542,1002.6866781885936,999.0252966918785,998.9972715012087
