time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
70,1000,1000,1000,1000,1000,1000,1000,1000,1000
137,1000.8143241503037,1000.5268196353001,999.7634163352094,999.4844512359771,1000.4692437785637,1000.3572798505093,1000.5782534972146,1000.9157493664699,1000.1626509294117
185,1000.2399019426914,1000.2710276421709,999.4229116638768,999.2514598472036,1000.7776009469605,1000.5728462777977,999.684077611046,1001.4688563482505,1000.7100959600143
233,999.8651603364622,999.4535537153714,998.7626734932597,1000.0843077476163,1001.6391915622673,999.94475548298,1000.0030467650672,1001.5557955248042,1001.6158915002247
279,999.8393492701099,998.6507738645843,998.5464570437244,1000.1872572725321,1002.3875852353974,1000.566449394872,1000.7759791070056,1002.4412209757711,1001.1863558364986
325,1000.3911955274586,999.4549316239321,998.37805766407,1000.0986633829614,1002.4352720996127,1000.6319105679646,1000.3730452748855,1003.2279286710963,1001.8406863996458
372,1000.5248602537192,998.8502125403826,998.1001019389411,1000.3968712975416,1001.7950990157558,1000.4861697805444,1000.2923584475313,1002.3646680757372,1002.2541119649061
420,1001.3406496310414,999.8371944595963,998.6387568633056,1000.06951644025,1002.7355929015989,1001.2070805950784,999.847033577423,1001.8640436906201,1003.2320047053225
467,1001.8847427358176,1000.7954316494904,999.1978878026994,1000.4084092143369,1002.0693043813067,1000.4942022265674,1000.5684804431241,1001.4635753828398,1003.2542039439476
513,1000.9473376739398,1000.0546500988024,998.3224301546143,1000.2995782279836,1001.2976412649798,1001.4126311411483,999.6480613490628,1002.425518569715,1004.2445822020932
561,1000.7180882489827,999.9378739376758,997.4154928323064,1000.758699591196,1001.5381805675087,1001.438975695941,999.9290794984145,1001.9314767706527,1005.0451374788241
609,1001.0996610189765,1000.7534787221914,996.4282094281241,1001.6616872403088,1002.4454230121206,1001.0008396126524,1000.5185171495795,1001.4300578359088,1004.8367496797265
656,1000.9712133601487,1001.2451785267184,997.1196435313141,1001.6947642070041,1002.0657262823004,1001.5282374560861,1000.511141142523,1001.7202433140075,1004.9133220660935
702,1001.2406498688641,1001.1349415657065,997.7051360605778,1002.3904897472794,1001.3120091170038,1001.4207578437205,1001.057555984058,1001.85619148687,1005.319861476909
748,1001.1660698870631,1001.6685989157643,998.4174395933901,1001.675588887123,1001.9109682942675,1001.4671568503146,1001.6116612782736,1001.6863555024566,1005.4067700015626
794,1000.8678049717196,1001.3015327186054,998.9485558125191,1001.7313789985561,1001.1905353378828,1001.1991540662866,1002.0476354787083,1001.9730165115292,1005.3971591618247
840,1001.464182467596,1001.5746950352425,999.9349241289676,1002.5923700695064,1001.7020370442208,1001.4849753517241,1002.6763908437786,1001.6497838723591,1005.4079600061333
886,1000.5588128703694,1002.2109398471108,1000.6071496231567,1003.0259850200903,1001.8868225020491,1002.3874833925519,1003.5679196110362,1002.4320177208666,1005.568702068524
932,999.9822179355783,1002.5945264388171,1000.8783621519154,1002.9724812605381,1002.6110847888147,1001.5582645030893,1002.9484580540441,1002.5519060683733,1005.1352530360348
980,999.7283983763593,1002.5632254329493,1001.0991719344272,1003.5403019049227,1002.6419258854828,1001.680002896335,1002.0117950986672,1003.4913689091613,1004.8661430674591
1026,999.584265299629,1003.0393376332013,1000.8096249715895,1004.4975838844609,1003.2462986327729,1002.1491346804792,1002.1882768460235,1003.3858978171511,1004.292084618424
1074,999.4153259594416,1003.4807562807392,1000.6622110666574,1004.6187027968655,1002.6110577938445,1002.3314013339627,1001.3239609893037,1004.028015240898,1003.684513991868
1121,1000.0471266698521,1003.0751125858653,1000.5451486972096,1004.660655049153,1002.4894350336294,1003.2355962501301,1002.3149928348397,1003.1721897092518,1003.776906026653
1168,999.3123519702887,1002.146936071606,1001.5031149777922,1003.8044106334775,1001.6204618178683,1003.0466542521048,1001.4781848280402,1002.2762498739719,1002.8811025883269
