time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
61,1000,1000,1000,1000,1000,1000,1000,1000,1000
113,1000.1503158651163,1000.9194773236127,999.0979041899894,1000.4176295485902,1000.1981536618803,999.6828877193713,1000.6483008249463,1000.5350862992348,1000.4326317938871
155,999.6227196217151,999.9380670240294,998.738781822479,1001.3620141327893,1000.4493601799294,1000.4744788554904,999.8245588819651,1001.0395831086098,1000.2458055837039
203,999.3131441948732,1000.5158515441397,998.7313088486712,1001.9155466265651,1000.4412880327637,1000.3956234623308,1000.7274943258417,1001.4078751249888,1000.5743600158085
250,998.9744634204025,1000.1717108339316,998.3145808256743,1002.1155173761032,1000.2041586764569,1000.7082280412823,1000.3226543336806,1001.6587482198045,1000.2928677767243
297,998.467535896893,1000.7389104877079,999.2631997453001,1002.6433414887873,1000.0277441037307,1000.4407196194421,1001.2807384915297,1000.8829557788716,999.9513616967408
344,998.3802554368887,1001.6700392239164,998.7568845069602,1002.5648370008937,999.1805254906864,1000.8611816740278,1002.0981962564645,1001.0699333170147,999.2785710554137
390,997.5482039343981,1002.524705720814,999.2622845402412,1002.6208207704392,998.2288152869017,1001.3139416069935,1001.2014476968267,1002.0594777595823,1000.2103579822003
437,996.6044994124894,1001.5588113881205,999.543815009324,1002.0887896577441,997.687330808743,1001.9087209595909,1002.1905007020897,1001.426367611185,1000.0563585498832
482,997.1081221405568,1001.7498355720217,1000.0047206670165,1003.042068382949,998.2609534786337,1002.3736152148045,1002.5351754957695,1002.1972480516904,1000.5070877762358
529,997.5733756241272,1002.4010779377703,1000.0807019238772,1003.0401856572495,999.1184143881679,1001.8680672537097,1003.2298706327284,1002.886638205752,999.515131476898
577,998.1122843301218,1002.1506620905801,999.1441644725375,1003.5359252063352,998.3381602242307,1002.3618009314335,1002.9180844520521,1002.6985433720465,999.7832750193877
624,998.4113136857852,1002.6364004926123,998.4092745263753,1003.0461530029929,997.4971220300597,1002.9201982271984,1002.5878302331073,1002.0277495763307,999.0561657075433
671,998.2183163420144,1002.9136852438689,999.1601369485237,1003.3188912728855,996.5161820000061,1003.4413208132952,1002.2157930158457,1001.8242318168055,999.5781327218192
720,997.8753788078852,1002.5245595753838,998.3349811881847,1003.5907929894823,997.4699236019501,1002.760688808123,1002.4903710324096,1000.8584918192322,999.6558775437194
