time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
62,1000,1000,1000,1000,1000,1000,1000,1000,1000
114,999.0064062557793,1000.8031627232867,1000.6049661442105,1000.1329630234861,1000.4315996229656,999.5394166083022,1000.7764783715423,999.0963540416374,999.3833148765727
157,999.2588358289848,1001.3058275989937,1000.4745909462664,999.7201311930071,1000.6032423574338,999.6810476641946,1000.0374086632526,999.0948460653667,998.8180371273506
205,999.7317863607907,1000.4497511974743,1000.231816031397,999.78406075319,999.7862599565925,999.5939267812591,1000.7199567540439,999.7675854035527,998.3363039475367
252,999.7217197407523,1001.2258682270752,1000.6870278164524,999.0731460641313,999.1524228653258,999.6120066802042,999.7645776600381,1000.7004547880101,997.4252213324431
300,1000.2245691768766,1000.5596249951963,1000.416382150065,998.4011764316161,998.254967387599,998.8642784453403,999.7598474082939,1000.7254585139428,998.3501325663508
347,1000.780243480653,1000.3025295099425,999.6555428349756,998.0328324118424,999.2119875574434,998.5834987773981,1000.0620320441914,1001.301069339404,999.2764963921564
389,1000.5397158423399,999.5729742815748,998.77011030362,997.5954040475899,998.745593215612,997.8816650737423,1000.7251479458506,1000.9618448587987,999.6840555335989
441,1000.2637192657498,998.7673434303302,998.3990387761783,997.4632613940743,998.8869584170309,997.4862464135254,1000.6278058171197,1001.5392650270772,999.748949395367
489,1000.7207839041689,998.4652746347246,997.4600967105629,997.9470728941538,998.7861005888615,997.0658574385693,1001.3731235397757,1002.2031239705159,999.8072005868755
535,1000.6029004488278,997.481732554283,997.0043225697387,998.0164590810803,998.3100767675023,996.67407330451,1000.6247052896216,1003.0526383304687,1000.2494883230718
582,1001.1137808395403,997.748617855667,997.4218866653022,999.0126344935109,999.1554718612377,996.5792371498136,1000.1143279595206,1002.5976069000802,1001.0492483084446
629,1000.5679347224075,998.496692012181,997.3786724642339,999.6416635576172,998.5983817967965,996.9313371277167,999.4441298281882,1002.3543243220263,1000.1343624236624
675,1000.0866947139331,999.214102343901,998.1189466975151,1000.0459869898683,998.2609158415414,996.5767857092724,999.678333876819,1001.5715344391857,999.4992549597154
722,999.4566914170367,998.4640301945834,997.8989062617084,999.4294391062359,997.4688735488875,996.086137246466,999.7187522549224,1001.4250744462595,999.8800470086154
769,998.8455184447832,998.5117541550542,997.6723979798195,999.0316657944148,997.4325592534199,996.9785254685689,999.182911153971,1002.0347699899456,999.1875675825318
816,998.3927585879434,997.6436756801836,998.0504153692591,998.4106637690746,997.6714220507865,997.504656504281,999.0745025540926,1001.6880323577875,998.2434459333178
862,997.8842672558344,997.8124114836398,997.7955375284123,997.8328056809705,998.2703946799388,997.0058876048096,999.5026834518612,1001.4496365308124,999.0039934068642
909,997.4584841172334,997.833599835115,997.0693472666536,997.4991967913786,998.1141224492477,997.6344794928596,999.9803154339781,1000.6613974965329,999.8396789990709
955,997.2738235793521,998.7365633780736,996.3568957231734,998.060284183753,998.0230990339462,997.2489424163056,1000.7737652318644,1000.1082958063779,1000.82373769868
1001,998.1200719509972,998.9223820159725,996.9351236840993,998.2818134115471,997.2370843412026,996.8848035174348,1000.9085275091419,1000.1097725169267,1000.7092923590324
1048,998.1407697252105,998.3999646378568,997.000619920413,997.8564490840332,996.8445843880063,996.3861918453985,1001.7514273135424,1000.5230850750045,1001.3306110174951
1096,998.2120475610645,997.7603458077003,996.2260262970406,997.9028496260712,995.8808243102045,996.6975651539738,1001.4094554584815,1000.8539807240817,1002.0507505675326
1142,997.814619052922,997.1841808237792,997.156086756814,997.2033570311778,995.9806576069664,996.3245439267313,1000.5496983451441,1001.1751852709534,1001.1572484797418
1188,997.774558245973,996.3494943357437,996.7570089788728,996.2637632056305,995.1023980040333,995.7934897637631,1001.4175654536388,1000.4923218723063,1000.5562608476786
1235,998.341880904674,996.3397550333507,995.864759882317,996.3352392153289,994.7983086169334,996.6024188037252,1000.5661178722015,1001.191963955916,999.9195466662808
1281,997.5441288660022,995.8871196483865,995.173147180259,997.1744787881714,995.1340479895342,996.4460030657781,1001.5096072631196,1001.8039610675258,999.1388663658275
1326,997.6857796328322,995.0233758513059,994.90982447264,996.8938930267443,995.3589322375753,996.0370338199763,1001.4024353720514,1002.5784691460665,999.720943203669
1372,998.5318755286795,994.3467018353083,994.1739518481719,996.7645319718888,995.5366531031088,995.6664875735967,1001.6007926229307,1003.2719167041861,1000.4863145372409
1417,998.3683335606809,994.4460128692516,994.415085504276,996.4149480750225,995.2869414474643,996.0073220036527,1002.0055436965755,1003.8284442662989,1001.2309612962185
1462,997.9425880467529,994.1491648681799,994.5684015849994,995.6253129904497,994.7218961580057,995.1305628750324,1002.2537617447547,1002.9511534667245,1000.398350448912
1507,998.7370932129407,994.3759371070269,994.5407443645759,994.986843477198,993.8518364256206,994.350780977502,1002.5923920176638,1002.457322918377,999.7691303905947
1553,999.439097213885,993.7864839787388,995.0551198316374,995.0501566894927,992.8540365123038,993.7863056567321,1003.026039707435,1003.2610824008715,1000.2283948473172
1599,998.8814921969913,993.6326211764775,995.7421339395479,994.0755199092603,993.7040776338018,992.8572676646963,1003.5707885229482,1002.9051551635063,1000.6055703870877
1645,997.9687987974723,992.6758098668304,995.7283695540369,993.2003739405675,994.2688046179126,992.7272621793601,1003.3514026089636,1003.7748691024914,1000.538312304165
1690,997.1785551677879,992.762006184674,995.8572629398698,992.7635883665638,995.1084135624596,993.1625217220862,1004.0734709178955,1003.6609510267539,999.8289550370336
