time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
58,1000,1000,1000,1000,1000,1000,1000,1000,1000
110,1000.4107524259317,1000.0274911443169,1000.0426291385725,1000.6750286634635,1000.9932002841949,1000.3840516462061,1000.4026412248389,1000.0319429474266,1000.1692412180854
158,1000.9876600488831,1000.2300755699905,1000.5650346611868,1001.3201058409633,1001.9755495672291,1000.7092601726669,1000.8556463532208,1000.7000009191307,1000.4196078392548
206,1001.7791394649174,1000.3696960214041,1001.4313655350547,1001.5358436612687,1002.244781744823,1000.8274197091923,1000.9748966077663,1001.2879662276204,1000.9677725186323
253,1002.0727814731575,1001.183884810408,1002.1049894997981,1002.2460770659842,1002.299995962164,1001.4318920077558,1001.7758524633508,1001.2885110123849,1001.7863299905401
299,1002.5461448330631,1002.0460753434334,1002.9453482730075,1002.6655247455113,1002.9435354320983,1001.8010564952266,1002.4852850507552,1001.3732849033327,1002.6872823933637
346,1003.3224526058392,1002.3003523417972,1003.5324146175011,1003.1073026203483,1003.8651886669047,1002.6400818923676,1002.8897742267465,1002.0162917005156,1002.6985018242015
393,1003.748995505569,1002.5219081361638,1004.054856704431,1003.6854264465946,1004.7828550485165,1003.4445830229694,1003.072808540393,1002.3889118279591,1002.9844054585797
440,1003.8963878757385,1002.5810614694259,1004.764804785474,1004.4334475763349,1005.6631055218496,1003.7259684617766,1003.4247595674291,1002.584446810867,1003.903224072869
487,1004.5159818538092,1003.224988549947,1005.482341708535,1005.0618137513054,1006.4814545381422,1004.1677552551802,1003.7832510670474,1003.4295215181174,1004.3446432102838
535,1005.250527819649,1003.4323608193764,1005.8447657842313,1006.0344708773013,1006.5824831002069,1004.3095381723846,1003.908368789624,1003.8695803144192,1004.8415070951517
582,1005.4143792390748,1004.3023162451054,1005.9927975879679,1006.4072803537584,1007.2812233373994,1005.009919629055,1004.4833549672973,1004.3079358532661,1005.6525161258072
630,1006.390459914287,1004.4063262928839,1006.1329592229337,1006.680108629035,1008.0530369455505,1005.2845764874488,1004.5614867221434,1004.9107926332184,1006.0932398670585
677,1007.0654062059011,1005.3671852878899,1006.8619788579962,1007.1394778460731,1008.5177352595999,1005.537857864203,1004.9377684625331,1005.3949391545041,1006.6634017482346
724,1007.4378266511228,1006.1468054784112,1007.1547101321123,1007.8385761007924,1008.6247931262417,1006.1072462097692,1005.7690913337638,1006.236761516287,1007.385411384216
771,1007.4422232885497,1006.37261424842,1007.6902394658625,1008.343002021243,1009.3739055000609,1006.9378227351045,1006.5283481933052,1006.538783864699,1007.9850492951865
818,1007.8865504004935,1007.2316471246556,1008.4866685612243,1008.5385806555952,1010.3157395402519,1007.1181109538669,1007.5190908439856,1007.3078031383138,1008.6127200417423
865,1008.3714722064842,1007.5073988617618,1008.6530157137516,1008.8266944678652,1011.1353190120025,1007.571599287914,1008.1762354391117,1007.7178410260037,1009.4523593815243
912,1008.7784553605952,1007.8818533438024,1009.2262350849235,1009.7336019765489,1011.7657299111784,1008.1821118758567,1008.2763509229097,1008.6514623371057,1009.8841173121745
960,1009.3149642294404,1007.9480070799546,1009.8230053626252,1010.072154159057,1012.6302820973834,1009.0004236652129,1008.8725026640102,1009.0233167972733,1010.3333150165618
1007,1009.5138766040955,1008.8456933389077,1010.1359721222765,1011.0220266052654,1013.2668598050249,1009.8420755412601,1009.5656219481062,1009.3824109799145,1010.7004535196604
1054,1009.7365867346484,1009.0109017991235,1010.7022639555263,1011.0990392273713,1013.8426556776205,1010.2174070411892,1010.2814727452965,1010.2587754187919,1011.0461806001771
1101,1010.0222319657084,1009.2518244210813,1010.8918510076395,1011.1210484248586,1014.2726775680226,1011.1950002211552,1010.4038919370639,1010.7509660042667,1011.6617469413607
1148,1010.5286434169495,1010.0590148969949,1010.9045249055611,1012.0299261634386,1014.731839505025,1012.1846788592803,1010.9988016414588,1011.5107415376401,1012.5606037677719
1196,1011.3349949889829,1010.9429274754137,1011.8462148016048,1012.2569498091932,1015.205821695301,1013.0050428348255,1011.5577310689446,1012.3384025176963,1012.7738547003682
1242,1011.6549496677816,1011.752800146146,1012.2060295719173,1012.579997246383,1015.3544032294329,1013.9734628759518,1012.2460037051184,1012.5351328169564,1013.6123625922895
1290,1012.4600363679266,1011.75925994425,1012.9942609976285,1012.8283918616427,1016.1141746900739,1014.7144376505781,1012.9414430770129,1013.2124906176031,1014.5474306175596
1337,1012.7658849096546,1012.38911241099,1013.4782246054009,1012.8572864266675,1017.0039203978241,1014.8367026401774,1013.7906136001981,1013.5191953199467,1014.8580827032862
1384,1013.1156094713198,1013.2851033519216,1013.6923397987241,1013.2121424645936,1017.5593920496018,1015.7435050051006,1013.9535858130463,1013.7703900855844,1015.5945166373352
1432,1013.1828297289563,1013.4242940294713,1013.792622345881,1014.025655082402,1018.2281916357508,1016.2457577290892,1014.7949481001824,1013.8171408567378,1015.9621572680592
1480,1013.6678826921179,1013.8204219942131,1014.5128105962143,1014.947665104889,1018.4940904503571,1016.3928214337017,1015.7819372722639,1014.5399796896289,1016.4771891580117
1527,1013.8456277071299,1014.614460500459,1014.5956792431012,1015.853586774288,1018.7147251016899,1017.1645766034094,1016.7083449245378,1015.0214176678842,1017.2313217258941
1575,1014.6942044392472,1014.9212532771212,1014.8251038099392,1015.9570125487338,1019.5296507121142,1017.2178059688373,1017.0313997304172,1015.0518162826957,1018.1221480711636
1624,1014.7948422400065,1015.6982257776431,1014.8733725188721,1015.9753702796477,1020.3328752392837,1017.9405111321284,1017.8977494671186,1015.611792100466,1019.0636979069973
1670,1015.5598451137769,1016.0223464011592,1015.3822966112756,1016.6797614563101,1020.4270244235864,1018.4658964471188,1018.6853269947046,1015.929366501428,1019.7867449796645
1716,1016.5100242049805,1016.8389983592104,1016.3072904297317,1017.5300070538275,1021.1661908997746,1019.0626054733506,1019.1491599216066,1016.7219286712603,1020.1322044202445
1763,1016.5885246972642,1017.1856732005907,1017.0118629055623,1018.0153789409857,1022.0568665725426,1019.2226480189981,1019.318833341215,1017.7009683398612,1020.2637785166045
1811,1017.1697961796576,1017.62123607132,1017.4085822239517,1018.5882450484268,1022.4649888901016,1019.9346736506925,1019.847106694718,1017.7071633472264,1020.4479831045836
1858,1017.2457824858399,1018.6197034514425,1017.9128131595733,1019.1998845108727,1022.8071993509632,1020.8872489068743,1020.200205870279,1018.5928122201009,1021.0254859579683
1906,1017.3086207428902,1018.685236251853,1018.5551343176159,1019.497668912726,1023.2693446335999,1021.4988472551222,1020.91371185157,1018.8504585825234,1021.0619117818401
