time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
59,1000,1000,1000,1000,1000,1000,1000,1000,1000
109,1000.6378085890072,1000.3395121459914,1000.8988066484046,1000.1132770622586,1000.0843877002691,1000.3032605497737,1000.7275363206261,1000.4561372130205,1000.1904002246022
156,1001.0054238304992,1000.5064698588855,1001.1975200160651,1000.9980034286095,1000.4180875019198,1000.5308582690818,1000.9172430239607,1000.9467012032474,1000.8042111125773
203,1001.8240544527243,1000.9923140269966,1001.3492262610993,1001.8998684151617,1001.3517035664739,1000.6578342622412,1001.0598688527165,1001.5835755646879,1000.888089782323
266,1002.5860572492168,1001.6527103353586,1001.4477529719069,1002.2658104170247,1001.9471363977708,1000.9768972407036,1001.2806488959984,1002.3097709482862,1001.4997019642168
313,1002.6008592204063,1001.7945715993743,1001.5689090247893,1003.1363115102147,1002.859677369073,1001.3110166520383,1001.5945325372114,1003.2987687967527,1002.3760176373149
360,1002.9377793926043,1002.2488751022936,1002.0186340308497,1003.9118761819983,1003.1859080862414,1001.3343038321989,1002.2148324611081,1003.8280167322289,1002.5386920943452
407,1003.6172032071054,1002.6446723858925,1002.5474690567243,1004.0662748392451,1003.7596194662808,1002.1682396754311,1002.8448800240158,1004.0087787656432,1002.6442199187644
455,1004.6110177587811,1003.3710505388265,1002.5835583733788,1004.3035266171893,1004.5921469970809,1002.2281769377723,1003.074277354744,1004.9651635972349,1003.141435575693
502,1005.2668658927581,1003.772210377368,1003.1542835251404,1004.9256321313903,1005.5316404097374,1002.5202835602811,1003.1214910287371,1005.2163844385359,1003.7373575048528
549,1005.5253763836798,1004.15251227185,1003.3904612282251,1005.0909683056406,1005.6879916716672,1002.9943744536515,1003.5305637704441,1005.4153672310603,1004.1136631273092
596,1006.3560219299286,1005.0372912851257,1003.6551338306743,1005.8678357061297,1005.858319886027,1003.9317785180766,1004.4051742396329,1005.9306916600792,1004.7183859699179
642,1007.3317686294268,1005.1947242782317,1004.1964113555225,1005.9642012199737,1005.8827275099143,1004.4218402502788,1004.7413166665293,1006.3797547933668,1005.3152973625349
683,1008.1675358894678,1006.1305950239929,1004.9182544308289,1006.0015993398362,1006.3250807452192,1005.1980894488487,1005.1390568070763,1007.3616315745592,1005.6197415087757
731,1008.9675171807856,1006.2546875937965,1005.2631741548776,1006.8507712918068,1006.6316567936655,1005.8001973650528,1005.7685275624636,1007.9296119893071,1005.8594265736623
777,1009.4220713818233,1006.5541812525132,1006.0606068446143,1007.3550621739673,1007.2693340510541,1006.3171445687004,1006.5643099331783,1008.534725856006,1006.0957190698462
830,1009.9399536725031,1007.287710469167,1006.698866486809,1007.7956494936825,1007.3289859117001,1007.1183655723861,1006.8165581743646,1009.2812754540105,1006.6025793692568
877,1010.0244043253824,1007.9391220626961,1007.2254184059691,1008.7501814822143,1007.6169741159142,1007.5368054374667,1007.7748367700002,1010.2700839171179,1007.1183224469379
919,1010.7356810718811,1008.6354415535668,1007.7084458140039,1008.8451732802815,1008.3884912287222,1007.9059831343142,1008.55229238945,1010.9178940023335,1007.2866664612612
972,1011.5316493460597,1008.952111325708,1008.5835538958218,1009.6321869266018,1008.9097254130389,1008.5595128725338,1009.3216103685436,1011.6077540719971,1007.5955493553946
1019,1011.9367237842944,1009.3119433843787,1009.278111113864,1010.0577673754001,1009.1290784526927,1009.435518868295,1009.6370484804688,1012.3917335139814,1008.4748290782998
1068,1012.5409732958718,1009.6785575574097,1009.427032628303,1010.4894354488388,1009.4825521323851,1010.08835127106,1010.5749584872249,1013.1554151349518,1008.6874194929535
1115,1012.9739430441576,1009.7209994642421,1009.5625237403914,1011.0381293751466,1010.1394193901245,1010.6324213058912,1011.5220152637226,1013.8071282097304,1008.8101730142544
1163,1013.0785514299229,1009.8899298466473,1009.8178490611177,1011.2508916461599,1010.9609015086709,1011.1751343605657,1011.5399800537871,1013.9242879758505,1009.5371867167149
1211,1013.9390301366464,1010.4493556877542,1009.8715024030678,1012.0627984331874,1011.069275266769,1011.7120388739725,1011.6667663367135,1014.0705964169498,1010.0615484570741
1259,1014.8108910091465,1010.5806183841747,1010.8657722861323,1012.5325791154435,1011.3972714756565,1012.2867625252128,1012.5427530725898,1014.9024520261686,1010.7669156548279
1306,1015.0805838322125,1010.8268569175717,1011.4457151374854,1013.4462448979339,1011.431095606351,1012.8760502957384,1013.2018992110031,1015.2466100179191,1011.7125301701706
1353,1015.5295386040672,1011.6736794359599,1012.3996076568097,1013.9295637667673,1011.5954441387232,1012.9729671133892,1013.3355083916225,1015.7399866258577,1012.3014075090055
1401,1016.1333292512998,1012.0151539443292,1012.789857670772,1014.3588080554106,1012.2345662585985,1013.1430931539604,1013.7969461267968,1015.9803961741787,1012.9425134878675
1443,1016.9846970627889,1012.3387626306817,1012.9194738825706,1014.6775239658626,1013.0478688091143,1013.9501347401622,1014.3838240348784,1016.2698899644628,1012.978545129583
1496,1016.9967318359879,1012.4819962876178,1013.2068664071273,1014.8432916214541,1013.8103650565903,1014.3109710824083,1015.3803203320834,1016.4210796875778,1013.5547400728093
1543,1017.0305853063439,1013.093135233889,1013.761693982891,1015.7452838104585,1014.0623567293756,1014.7074959180507,1016.1206295477903,1017.3210869404679,1013.721162235411
1592,1017.3685939386726,1013.4787524856463,1014.0793422640312,1016.5207647148192,1014.9232693022775,1015.2699923785428,1016.2561280849809,1018.1438677966398,1013.8679194282325
1640,1018.2274096678711,1013.8826795052266,1014.9371057370179,1016.8750444755382,1015.2967797402014,1015.8738874035793,1017.24913188337,1018.7943510791368,1014.8407339992144
