time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
62,1000,1000,1000,1000,1000,1000,1000,1000,1000
118,1000.1451414443751,999.0233590209544,1000.7817649199392,1000.421045316673,1000.3135591479561,1000.9720268000724,999.8616267644302,999.7942106187094,1000.229082377952
172,1000.519274142915,998.7191967674519,1000.5827118927941,999.9109625616018,999.9987093184168,1001.202755790295,999.1226447732039,1000.3064631653336,999.9370664775671
219,999.6028739239504,999.2452704341229,1001.1289779396276,1000.1655245894113,1000.2917643735641,1001.9578788313761,998.7890223632628,1001.2830252673065,999.5814954529166
267,998.9006951409546,999.3294561873569,1001.1855680561054,1000.5258761332001,999.8417714709035,1002.0823036728272,998.9830967922346,1001.9172592703742,999.3497796188269
314,997.9069196039551,998.745740840691,1001.6172810967554,1000.8000184367139,1000.0490746635837,1001.7697110220945,999.566801120046,1002.7663366352275,999.1745161291698
361,997.6022942988169,998.9503261098398,1000.6234289196551,1001.0735958664179,1000.2895408507051,1001.4215054908875,999.0062258304988,1001.8471910262351,999.6261315684261
407,998.3148554005429,999.4855547489841,1000.4366861067505,1001.8824105349203,999.8907129347161,1001.1268326808222,998.8009490387237,1002.8445538811424,999.6385429214049
455,998.3045169641663,1000.2479585658347,1000.5118816051354,1002.7820157000871,999.6728277947641,1001.9854211623932,997.8083131450304,1001.84903899923,1000.3642342730689
502,998.7822053206057,1000.7350807268829,1000.8254051172755,1003.501101918804,1000.2832717383935,1001.4361768170036,997.4117968109007,1001.5988598522613,1000.1100271236317
548,999.1644922096209,1000.6132739197602,1001.7226927828204,1002.7923956785561,1000.0412933293356,1001.3099991921956,996.8730157815731,1002.3610112808466,999.4234107781276
592,998.8670938553645,1000.0599414029629,1002.5661392562357,1003.5633390646582,999.1086070595716,1001.2521491323034,996.7435513976577,1002.9370684341616,998.9815384433239
640,998.3551095293102,1000.0423932694988,1002.4573747011253,1003.6849979884166,999.9530694611465,1000.9985979392368,996.81705816309,1002.5796485640001,998.3510076801457
688,997.7811752749994,999.6201972552357,1002.5574823944122,1002.9914683774988,999.9033422548766,1001.9372607605617,996.4684955444598,1002.9617417239676,999.2524492053745
736,997.448037306229,999.3514589100816,1003.4766064630758,1003.6138758307243,999.1007928952456,1001.4413026148086,996.8093676373006,1003.0976754827884,1000.1414120389486
821,997.8010186177939,998.5722546024595,1003.0791671734291,1003.0894930044083,999.6001186436448,1001.7541959519804,995.8546536860706,1002.3911146191949,999.5773015544391
866,997.4305929052124,998.9363060149605,1004.0546668067534,1003.8264836311171,999.2708520326904,1002.2166403584844,995.8374360605893,1002.0818455632509,1000.3904399347222
907,997.199670580582,998.5719804207305,1003.5046622550533,1003.5259279517135,999.969525983991,1001.8372184260081,995.5530420855206,1002.6015096405944,999.9439389038118
952,997.6300136361788,997.8488919303948,1003.2555741888467,1002.8212356074926,999.4913202789884,1000.9601740249049,995.123025804852,1001.9015289311317,998.9457524397224
994,998.484263960636,998.0455042276853,1003.6424082016433,1002.2843804317431,998.588261218205,1000.6790035498472,995.0671934653749,1002.3651099525799,999.6654746369468
1036,998.1759397033163,997.5592745443785,1003.0096756792955,1002.0155088034118,998.7888112345348,1000.4857909920119,994.8027133168995,1001.7784206178264,998.6869694220056
1078,997.4152993596811,998.3716607113143,1002.9407469366937,1001.463665576214,998.7306958075254,1000.7044363770494,994.5669027503548,1002.215701517345,999.6778398750698
1124,997.6963728529619,998.3315424756495,1002.0658219082262,1000.7626494558258,999.1980956148778,1001.1321516713809,994.219266440058,1001.2869845921026,999.8595363429536
1172,997.856107176696,999.1862577974842,1001.7844693718213,1000.7927590968442,998.5669816691749,1000.990985100459,994.913039380306,1002.2596252864353,999.0377415031869
1218,997.0310633008132,999.9807349569385,1002.7077808785066,1000.6321516118991,999.5192356977619,1001.2178401908092,994.2685723946487,1002.1345522835056,998.591353560894
1259,997.9865612943001,999.6544966799511,1002.2318501165389,1000.9736847513497,999.1896898579774,1002.1895483310217,995.1930707544506,1001.942497846126,998.0399336534409
1302,997.348388850706,998.9160667388119,1001.8752403005578,1001.8917878928901,998.2352992058604,1001.4466567218204,994.6741677298508,1002.4509747255787,997.244481441483
1344,996.4435110592484,999.6016811031456,1001.6205756339658,1001.820834519695,998.1295399964023,1002.3477416445155,994.9099531304602,1003.3725115153721,997.9203847743004
1396,996.5285985673169,1000.0548528936765,1001.9548921444363,1001.4262952162987,998.438946178489,1001.8746980549122,995.9068713244078,1003.1726928138756,997.214546380007
1437,997.411759606444,999.1347259413116,1002.0552740877783,1002.2375449509827,999.0395192390117,1002.0004610532366,996.5939225066,1002.6971350444095,996.5819702316145
1489,996.667259025072,999.6405343033571,1001.4544503574745,1002.9390638104906,999.2247374901065,1002.0407682938992,995.8941107652944,1003.3899341386422,996.2113468195644
1535,995.7316594003454,1000.1656778655139,1000.6161650469836,1002.5970123877672,998.5828545555696,1001.2376550810579,996.0834095754798,1004.2261175309893,995.3120603028127
1581,995.8340598207399,999.4600188947416,999.8403286162102,1002.6282574979291,998.1433736569008,1000.4730776517418,995.1995704094285,1005.1546765974796,996.2192575756136
1627,994.8567461781639,998.9021681872139,998.9924645631748,1001.6982270333592,998.2314503419293,1000.5497973907616,995.8019644151511,1005.0041170933971,996.2454993227742
1673,995.1146501240776,997.9472901381016,998.9013944480158,1001.8279990673785,997.7416182573158,1000.3230541303343,995.2876215339027,1004.7211265347945,996.4697921730776
1719,994.5106945295995,997.4358233281018,999.4887365525148,1002.7931778858139,997.2967696308541,1000.9363279068822,995.3629493770687,1005.1364050106603,996.4179228516863
1765,995.4435065371495,997.8232305524937,999.4631560534942,1002.4953182819082,996.6641424140939,1001.5377851195692,995.3192519723058,1004.2379632067488,996.2155279647837
1810,995.8727317981151,998.3302945013709,999.0090695725589,1002.4844527438083,996.2831324615759,1001.1786676592064,995.6286866459875,1004.5034040380447,996.2468557903255
1852,995.5438838056833,998.1132989125209,998.9319584476121,1002.3745788948473,995.4073945985245,1001.6405528261507,994.6291918886493,1004.8835246062476,996.5780072197846
1896,995.8311324948603,998.9292165336192,998.4456687410726,1003.3155973250682,994.6281261518726,1001.3425188164542,995.4823089967736,1004.4229039513493,997.0235002212057
1941,996.1978283812336,999.2920848941978,998.4395760223465,1003.182971729787,994.541666304816,1000.9098035552221,995.1204658945828,1004.0223293765528,997.9799654251768
1992,995.5239761512387,1000.2561322134239,999.07433806977,1003.3975264684677,993.6010328261459,1000.7613981742586,995.4630089370202,1004.6507962380516,997.161629820408
2036,995.8115311409723,1000.266769707174,998.314842885781,1004.1224013679383,994.21816236232,1000.7102954019272,994.8555992667755,1005.032608646962,996.8747605333233
