time,TC1,TC2,TC3,TC4,PT1,PT2,PT3,PT4,LC
63,1000,1000,1000,1000,1000,1000,1000,1000,1000
119,999.9044812774933,999.0634358329403,1000.9559870082333,999.7981708474628,1000.7899854059272,999.9231843419002,999.1161820396,999.9200505214667,1000.5597481253976
173,999.7140685806557,998.1674408241015,1001.8700679429734,999.7163827323143,1001.2379689173752,999.2186615983699,998.5671511430213,999.4768855257793,1000.3367154431876
220,999.644004168119,999.0226507313433,1002.7710853783266,999.1323574287724,1000.7574889545626,999.5704051772086,998.6165191504239,998.727392978585,1001.2434571428289
280,999.3828723386927,999.0954150455307,1002.3764910609525,999.7577391758422,1001.6743886733944,999.826768680569,998.4744980804626,999.4060682052766,1001.6626306297983
327,1000.0456929972622,998.7868151191836,1001.8738011736847,1000.3042156635715,1000.7707531094071,999.9293142808441,998.3272406139882,998.873090962383,1002.2281893357521
373,999.1801150141573,999.2856634595679,1002.2807771304707,1001.281204985077,1000.4909269513599,1000.2641468997956,998.984297355501,998.6175119443684,1003.0358603441558
420,999.382488856829,999.7535598755516,1003.1958340287229,1002.0968535774256,1001.1868299336886,999.9136052936235,999.0075034713675,998.5138307579612,1002.7569824898417
466,1000.3213788753609,999.8000725942253,1003.5694924292603,1001.5483017290533,1001.7859696510087,1000.3467907851967,998.4947988012713,997.9066138925183,1002.4662372215558
512,1000.9938855748525,999.2017058528345,1004.4629555565338,1000.7473455158195,1002.7587643159889,1001.1878339092933,999.459500844189,997.9728637749555,1002.8342308211945
559,1000.3603989666599,998.209460562822,1005.128602188253,1001.237269522121,1003.731480516295,1001.0792115242767,998.6796367356336,998.188370011471,1002.4766709500685
606,1000.4507347538988,998.6441147787516,1004.5506824428176,1000.9614940561114,1003.1612125148313,1000.1367661888829,999.081305921617,998.3793309692701,1002.0851711679468
652,1000.3975669809416,997.9919877249846,1005.4254750519601,1000.6877445260205,1002.4987968960138,999.7656792798994,999.7856615267724,998.1297463200544,1002.715889642699
693,1000.2322981694172,998.9128279492082,1005.1025412431861,1000.6302535957094,1003.3511105456517,1000.1653178855273,1000.0609795021298,997.8727491100093,1003.1203005682913
745,999.9034279975637,999.1251276609617,1004.6389057669523,1001.0467288556482,1003.391354521799,1000.4261932446843,999.5944997645773,998.4893467331332,1003.086940246102
792,1000.2908146549013,999.8598319712023,1005.2926966887569,1001.5863695116651,1003.3411393967446,999.6415229009161,1000.5571262582503,998.3453780977345,1003.548642507356
833,1000.6393996532871,999.7727760970816,1004.6228005181675,1001.6449799357221,1002.7618311101511,999.3469503960193,1000.2161193940179,999.0339385097827,1003.4612047778182
888,1000.6178105226884,1000.0456729119745,1004.1467972417533,1002.1133701693477,1003.7409437922396,1000.2671082909279,1000.8367920376425,999.440805568938,1003.4303542987697
934,1001.3844694408119,999.3257954103357,1003.8642177127867,1001.2321624081205,1003.7756358396493,1001.2043738875859,1000.6696855896673,999.9127601993274,1004.2564589119261
980,1001.4398816441561,1000.2538646226695,1003.0334903469716,1000.3937055277528,1004.1620345861882,1000.9791076835459,1000.363563885648,999.3778445574037,1005.2075310321262
1021,1001.6214102995832,1000.8077893722121,1003.6517648001478,1000.1940058097777,1003.9381903521444,1001.6020768116641,1000.3002964915399,998.5607129726244,1004.9458961303025
1067,1002.5722747494614,1001.583787506139,1003.3608380521016,1001.12528808205,1004.4422084954559,1001.9331769350825,999.7336477612254,999.4127340357445,1003.9949369903895
1121,1001.5992309811385,1000.9640811091557,1004.2842310370369,1000.5366281698914,1004.3488799298999,1001.4091480197515,999.3403741444955,999.1027482691953,1003.3148529749211
1167,1002.4073099480647,1000.193394471238,1003.5769072934013,1000.765936377909,1003.7868055584819,1001.5867232471868,1000.3246074035411,999.5165411119281,1003.5494524776323
1215,1001.8164234410829,999.7994723076638,1003.3227446166115,1001.0208703691858,1004.0632053688092,1000.7933599417206,1000.6063664526827,1000.0019279991362,1002.7326219882918
1262,1001.99806330885,999.5746963262104,1002.6010678430828,1001.4087303822081,1004.8705895590575,1000.4030946286855,1001.1288217960313,999.9681927237181,1002.8961587180329
1303,1001.1214951724743,999.8926254602527,1003.4908668534257,1001.4456347815892,1004.449042664949,1000.7855770155896,1001.2140397398831,999.4653790414658,1002.8683529084199
1349,1000.7831024647269,999.0794073235642,1003.179147137345,1000.7069837039605,1003.7067550048754,1001.3912535812526,1001.3179966396759,999.5287975110446,1003.4786549111701
1395,1000.9769487487076,999.6803839608434,1003.5015583528266,1000.9471392750968,1003.1028582656038,1001.2414831405284,1002.2017846614594,998.7480061848295,1003.0638243322696
1436,1001.0232456195332,1000.2891236021062,1002.6209611681384,1000.0579714018492,1003.9355461498487,1000.3978939114804,1003.1572003729102,998.2720702937238,1002.4322892066264
1483,1001.6507568268546,1000.9701016919736,1001.8581772303378,1000.8372288790546,1003.4628792530932,1001.2663589008855,1002.7961926739544,998.4333673727796,1003.1317304844988
1528,1001.8451744887828,1001.8455350366394,1002.299173542197,1001.1841281570263,1002.4665978706156,1001.2396550782541,1002.7924664069086,999.0451284320752,1003.7788817083771
1570,1000.945909927477,1001.5376809578202,1001.4612044030163,1001.6408608440665,1002.0070859968027,1000.44277670004,1002.138051844426,999.6422739880592,1003.0632771804295
1615,1000.3672840372208,1001.5798914751232,1000.6287422716543,1001.0781583794968,1001.1539174216916,1000.3643822045242,1001.2733931550151,1000.1195575579086,1002.3208091853697
1661,1000.2036964859705,1002.5409243765937,1000.0697197771234,1001.4788790568234,1001.4873032293287,1000.5009697623395,1002.0164285432847,999.2735505886317,1002.3882259160464
1709,1001.0288095275552,1002.0649296340554,1000.6105537820574,1002.0196182513079,1001.6809089139242,1000.699575675287,1001.8027450367471,999.8415484682056,1001.4963579871511
1761,1000.6299547034911,1001.1572756347316,1001.1580083006056,1001.9692011274839,1001.4602244591416,1000.424986943757,1002.4641656068201,999.7113758383207,1000.5402746389359
1809,999.7278616255918,1001.6513298795454,1000.804505435007,1002.7491593228908,1001.9458780446822,999.7419164111466,1003.3917497005547,999.0032927917697,999.8113310768855
1856,1000.4772929891232,1001.3325570271013,1001.0173333670853,1002.7672430441705,1001.3040033798848,998.7948599134049,1004.2143811792175,999.7813754432359,999.8588385538832
1903,1000.3819320941624,1001.9619530321462,1001.0739525261736,1002.8508687724373,1000.6533274177993,999.4048251780249,1003.4796600026667,999.2984599577379,998.9899073618767
1950,1000.7638479309887,1002.3097885728148,1001.3451263459473,1002.9205993205779,1001.1377479550573,999.4447058358854,1003.268929480014,999.0434401434742,999.6656557225729
1997,1000.4738342570173,1001.8667663934614,1002.312641676975,1001.9551487010954,1000.4746416685103,998.8241884645456,1003.3359964117519,998.4671245639182,999.7673988340064
2045,1000.8775160454843,1002.3188795409532,1002.7246854914217,1001.3857302117805,999.9765191982134,998.3154191583611,1003.4478862292954,997.7231292686141,1000.6704266207006
2092,999.9610812329569,1002.7041320683959,1003.6557397880077,1001.8565509152038,999.6644439687257,997.3768327092226,1003.9680762905164,997.1518112394197,1000.1018803985313
2140,999.7938331063197,1003.4031576369769,1004.0045690354196,1001.8649106489585,999.0669106449039,998.04955124487,1004.4170865569816,997.0486567377548,999.2790622089854
2186,999.8958446143895,1003.4152229456249,1003.0941232507382,1001.9489592037925,998.2952950273645,998.0279198835777,1004.3766828910561,997.6865013441212,999.2453552507018
2233,999.8142835030642,1003.8698777018865,1002.1043511435452,1001.0270007782048,997.4100571185958,998.6090419275954,1004.9268611141791,997.8160363758092,1000.084323271608
2279,999.3026573505238,1004.4853991274965,1001.2409301335888,1000.6299089476096,997.7723155482422,997.9577887254919,1004.9676694227046,996.9865575640581,1000.6243385022603
2325,999.6049129018203,1004.5054764574777,1001.5274349679603,999.7325270688741,997.3712752111663,998.6454648944982,1005.3034658158704,996.9050210655407,999.7599538751957
2371,999.8574232679582,1004.3220172561405,1002.0551060208479,999.2746473754403,997.9027988280096,998.3525448723435,1005.3232728719552,996.0848921559724,999.0819230378119
2418,1000.1953225183902,1004.6491322719116,1002.0565933201875,999.0613363951383,998.4829550165899,997.4653086629505,1004.8463413070436,995.2134829162522,1000.0523854428001
